"Yr","WD","CULocation","Surf","Flood","Spr","AcSWFl","AcSWSpr","AcGWFl","AcGWSpr","PumpingMax","GMode","AcTot","AcSW","AcGW","AcSpr","PercentAcGWtoAcTot"
1995,"05","0500551",0.750000,0.600000,0.800000,137.200000,0.000000,0.000000,0.000000,0.000000,2,137.200000,137.200000,0.000000,0.0000,0.0000
1996,"05","0500551",0.750000,0.600000,0.800000,136.900000,0.000000,0.000000,0.000000,0.000000,2,136.900000,136.900000,0.000000,0.0000,0.0000
1997,"05","0500551",0.750000,0.600000,0.800000,136.500000,0.000000,0.000000,0.000000,0.000000,2,136.500000,136.500000,0.000000,0.0000,0.0000
1998,"05","0500551",0.750000,0.600000,0.800000,135.100000,0.000000,0.000000,0.000000,0.000000,2,135.100000,135.100000,0.000000,0.0000,0.0000
1999,"05","0500551",0.750000,0.600000,0.800000,133.600000,0.000000,0.000000,0.000000,0.000000,2,133.600000,133.600000,0.000000,0.0000,0.0000
2000,"05","0500551",0.750000,0.600000,0.800000,132.100000,0.000000,0.000000,0.000000,0.000000,2,132.100000,132.100000,0.000000,0.0000,0.0000
2001,"05","0500551",0.750000,0.600000,0.800000,130.700000,0.000000,0.000000,0.000000,0.000000,2,130.700000,130.700000,0.000000,0.0000,0.0000
2002,"05","0500551",0.750000,0.600000,0.800000,119.000000,0.000000,0.000000,0.000000,0.000000,2,119.000000,119.000000,0.000000,0.0000,0.0000
2003,"05","0500551",0.750000,0.600000,0.800000,107.300000,0.000000,0.000000,0.000000,0.000000,2,107.300000,107.300000,0.000000,0.0000,0.0000
2004,"05","0500551",0.750000,0.600000,0.800000,95.500000,0.000000,0.000000,0.000000,0.000000,2,95.500000,95.500000,0.000000,0.0000,0.0000
2005,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2006,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2007,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2008,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2009,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2010,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2011,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2012,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
2013,"05","0500551",0.750000,0.600000,0.800000,83.800000,0.000000,0.000000,0.000000,0.000000,2,83.800000,83.800000,0.000000,0.0000,0.0000
1950,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1951,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1952,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1953,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1954,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1955,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1956,"05","0500552",0.810000,0.600000,0.800000,821.800000,0.000000,0.000000,0.000000,0.000000,2,821.800000,821.800000,0.000000,0.0000,0.0000
1957,"05","0500552",0.810000,0.600000,0.800000,818.300000,0.000000,0.000000,0.000000,0.000000,2,818.300000,818.300000,0.000000,0.0000,0.0000
1958,"05","0500552",0.810000,0.600000,0.800000,814.800000,0.000000,0.000000,0.000000,0.000000,2,814.800000,814.800000,0.000000,0.0000,0.0000
1959,"05","0500552",0.810000,0.600000,0.800000,811.400000,0.000000,0.000000,0.000000,0.000000,2,811.400000,811.400000,0.000000,0.0000,0.0000
1960,"05","0500552",0.810000,0.600000,0.800000,807.900000,0.000000,0.000000,0.000000,0.000000,2,807.900000,807.900000,0.000000,0.0000,0.0000
1961,"05","0500552",0.810000,0.600000,0.800000,804.400000,0.000000,0.000000,0.000000,0.000000,2,804.400000,804.400000,0.000000,0.0000,0.0000
1962,"05","0500552",0.810000,0.600000,0.800000,800.900000,0.000000,0.000000,0.000000,0.000000,2,800.900000,800.900000,0.000000,0.0000,0.0000
1963,"05","0500552",0.810000,0.600000,0.800000,797.400000,0.000000,0.000000,0.000000,0.000000,2,797.400000,797.400000,0.000000,0.0000,0.0000
1964,"05","0500552",0.810000,0.600000,0.800000,793.900000,0.000000,0.000000,0.000000,0.000000,2,793.900000,793.900000,0.000000,0.0000,0.0000
1965,"05","0500552",0.810000,0.600000,0.800000,790.400000,0.000000,0.000000,0.000000,0.000000,2,790.400000,790.400000,0.000000,0.0000,0.0000
1966,"05","0500552",0.810000,0.600000,0.800000,786.900000,0.000000,0.000000,0.000000,0.000000,2,786.900000,786.900000,0.000000,0.0000,0.0000
1967,"05","0500552",0.810000,0.600000,0.800000,783.400000,0.000000,0.000000,0.000000,0.000000,2,783.400000,783.400000,0.000000,0.0000,0.0000
1968,"05","0500552",0.810000,0.600000,0.800000,780.000000,0.000000,0.000000,0.000000,0.000000,2,780.000000,780.000000,0.000000,0.0000,0.0000
1969,"05","0500552",0.810000,0.600000,0.800000,776.500000,0.000000,0.000000,0.000000,0.000000,2,776.500000,776.500000,0.000000,0.0000,0.0000
1970,"05","0500552",0.810000,0.600000,0.800000,773.000000,0.000000,0.000000,0.000000,0.000000,2,773.000000,773.000000,0.000000,0.0000,0.0000
1971,"05","0500552",0.810000,0.600000,0.800000,769.500000,0.000000,0.000000,0.000000,0.000000,2,769.500000,769.500000,0.000000,0.0000,0.0000
1972,"05","0500552",0.810000,0.600000,0.800000,766.000000,0.000000,0.000000,0.000000,0.000000,2,766.000000,766.000000,0.000000,0.0000,0.0000
1973,"05","0500552",0.810000,0.600000,0.800000,762.500000,0.000000,0.000000,0.000000,0.000000,2,762.500000,762.500000,0.000000,0.0000,0.0000
1974,"05","0500552",0.810000,0.600000,0.800000,759.000000,0.000000,0.000000,0.000000,0.000000,2,759.000000,759.000000,0.000000,0.0000,0.0000
1975,"05","0500552",0.810000,0.600000,0.800000,755.500000,0.000000,0.000000,0.000000,0.000000,2,755.500000,755.500000,0.000000,0.0000,0.0000
1976,"05","0500552",0.810000,0.600000,0.800000,752.000000,0.000000,0.000000,0.000000,0.000000,2,752.000000,752.000000,0.000000,0.0000,0.0000
1977,"05","0500552",0.810000,0.600000,0.800000,743.900000,0.000000,0.000000,0.000000,0.000000,2,743.900000,743.900000,0.000000,0.0000,0.0000
1978,"05","0500552",0.810000,0.600000,0.800000,735.700000,0.000000,0.000000,0.000000,0.000000,2,735.700000,735.700000,0.000000,0.0000,0.0000
1979,"05","0500552",0.810000,0.600000,0.800000,727.500000,0.000000,0.000000,0.000000,0.000000,2,727.500000,727.500000,0.000000,0.0000,0.0000
1980,"05","0500552",0.810000,0.600000,0.800000,719.300000,0.000000,0.000000,0.000000,0.000000,2,719.300000,719.300000,0.000000,0.0000,0.0000
1981,"05","0500552",0.810000,0.600000,0.800000,711.200000,0.000000,0.000000,0.000000,0.000000,2,711.200000,711.200000,0.000000,0.0000,0.0000
1982,"05","0500552",0.810000,0.600000,0.800000,703.000000,0.000000,0.000000,0.000000,0.000000,2,703.000000,703.000000,0.000000,0.0000,0.0000
1983,"05","0500552",0.810000,0.600000,0.800000,694.800000,0.000000,0.000000,0.000000,0.000000,2,694.800000,694.800000,0.000000,0.0000,0.0000
1984,"05","0500552",0.810000,0.600000,0.800000,686.600000,0.000000,0.000000,0.000000,0.000000,2,686.600000,686.600000,0.000000,0.0000,0.0000
1985,"05","0500552",0.810000,0.600000,0.800000,678.500000,0.000000,0.000000,0.000000,0.000000,2,678.500000,678.500000,0.000000,0.0000,0.0000
1986,"05","0500552",0.810000,0.600000,0.800000,670.300000,0.000000,0.000000,0.000000,0.000000,2,670.300000,670.300000,0.000000,0.0000,0.0000
1987,"05","0500552",0.810000,0.600000,0.800000,662.100000,0.000000,0.000000,0.000000,0.000000,2,662.100000,662.100000,0.000000,0.0000,0.0000
1988,"05","0500552",0.810000,0.600000,0.800000,618.300000,0.000000,0.000000,0.000000,0.000000,2,618.300000,618.300000,0.000000,0.0000,0.0000
1989,"05","0500552",0.810000,0.600000,0.800000,574.400000,0.000000,0.000000,0.000000,0.000000,2,574.400000,574.400000,0.000000,0.0000,0.0000
1990,"05","0500552",0.810000,0.600000,0.800000,530.600000,0.000000,0.000000,0.000000,0.000000,2,530.600000,530.600000,0.000000,0.0000,0.0000
1991,"05","0500552",0.810000,0.600000,0.800000,486.700000,0.000000,0.000000,0.000000,0.000000,2,486.700000,486.700000,0.000000,0.0000,0.0000
1992,"05","0500552",0.810000,0.600000,0.800000,442.900000,0.000000,0.000000,0.000000,0.000000,2,442.900000,442.900000,0.000000,0.0000,0.0000
1993,"05","0500552",0.810000,0.600000,0.800000,399.100000,0.000000,0.000000,0.000000,0.000000,2,399.100000,399.100000,0.000000,0.0000,0.0000
1994,"05","0500552",0.810000,0.600000,0.800000,355.200000,0.000000,0.000000,0.000000,0.000000,2,355.200000,355.200000,0.000000,0.0000,0.0000
1995,"05","0500552",0.810000,0.600000,0.800000,311.400000,0.000000,0.000000,0.000000,0.000000,2,311.400000,311.400000,0.000000,0.0000,0.0000
1996,"05","0500552",0.810000,0.600000,0.800000,267.500000,0.000000,0.000000,0.000000,0.000000,2,267.500000,267.500000,0.000000,0.0000,0.0000
1997,"05","0500552",0.810000,0.600000,0.800000,223.700000,0.000000,0.000000,0.000000,0.000000,2,223.700000,223.700000,0.000000,0.0000,0.0000
1998,"05","0500552",0.810000,0.600000,0.800000,186.400000,0.000000,0.000000,0.000000,0.000000,2,186.400000,186.400000,0.000000,0.0000,0.0000
1999,"05","0500552",0.810000,0.600000,0.800000,149.200000,0.000000,0.000000,0.000000,0.000000,2,149.200000,149.200000,0.000000,0.0000,0.0000
2000,"05","0500552",0.810000,0.600000,0.800000,112.000000,0.000000,0.000000,0.000000,0.000000,2,112.000000,112.000000,0.000000,0.0000,0.0000
2001,"05","0500552",0.810000,0.600000,0.800000,74.700000,0.000000,0.000000,0.000000,0.000000,2,74.700000,74.700000,0.000000,0.0000,0.0000
2002,"05","0500552",0.810000,0.600000,0.800000,68.300000,0.000000,0.000000,0.000000,0.000000,2,68.300000,68.300000,0.000000,0.0000,0.0000
2003,"05","0500552",0.810000,0.600000,0.800000,61.900000,0.000000,0.000000,0.000000,0.000000,2,61.900000,61.900000,0.000000,0.0000,0.0000
2004,"05","0500552",0.810000,0.600000,0.800000,55.500000,0.000000,0.000000,0.000000,0.000000,2,55.500000,55.500000,0.000000,0.0000,0.0000
2005,"05","0500552",0.810000,0.600000,0.800000,49.000000,0.000000,0.000000,0.000000,0.000000,2,49.000000,49.000000,0.000000,0.0000,0.0000
2006,"05","0500552",0.810000,0.600000,0.800000,50.500000,0.000000,0.000000,0.000000,0.000000,2,50.500000,50.500000,0.000000,0.0000,0.0000
2007,"05","0500552",0.810000,0.600000,0.800000,51.900000,0.000000,0.000000,0.000000,0.000000,2,51.900000,51.900000,0.000000,0.0000,0.0000
2008,"05","0500552",0.810000,0.600000,0.800000,53.400000,0.000000,0.000000,0.000000,0.000000,2,53.400000,53.400000,0.000000,0.0000,0.0000
2009,"05","0500552",0.810000,0.600000,0.800000,54.800000,0.000000,0.000000,0.000000,0.000000,2,54.800000,54.800000,0.000000,0.0000,0.0000
2010,"05","0500552",0.810000,0.600000,0.800000,56.300000,0.000000,0.000000,0.000000,0.000000,2,56.300000,56.300000,0.000000,0.0000,0.0000
2011,"05","0500552",0.810000,0.600000,0.800000,56.300000,0.000000,0.000000,0.000000,0.000000,2,56.300000,56.300000,0.000000,0.0000,0.0000
2012,"05","0500552",0.810000,0.600000,0.800000,56.300000,0.000000,0.000000,0.000000,0.000000,2,56.300000,56.300000,0.000000,0.0000,0.0000
2013,"05","0500552",0.810000,0.600000,0.800000,56.300000,0.000000,0.000000,0.000000,0.000000,2,56.300000,56.300000,0.000000,0.0000,0.0000
1950,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1951,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1952,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1953,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1954,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1955,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1956,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1957,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1958,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1959,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1960,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1961,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1962,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1963,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1964,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1965,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1966,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1967,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1968,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1969,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1970,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1971,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1972,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1973,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1974,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1975,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1976,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1977,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1978,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1979,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1980,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1981,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1982,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1983,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1984,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1985,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1986,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1987,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
1988,"05","0500553",0.870000,0.600000,0.800000,42.800000,0.000000,0.000000,0.000000,0.000000,2,42.800000,42.800000,0.000000,0.0000,0.0000
1989,"05","0500553",0.870000,0.600000,0.800000,42.900000,0.000000,0.000000,0.000000,0.000000,2,42.900000,42.900000,0.000000,0.0000,0.0000
1990,"05","0500553",0.870000,0.600000,0.800000,43.100000,0.000000,0.000000,0.000000,0.000000,2,43.100000,43.100000,0.000000,0.0000,0.0000
1991,"05","0500553",0.870000,0.600000,0.800000,43.200000,0.000000,0.000000,0.000000,0.000000,2,43.200000,43.200000,0.000000,0.0000,0.0000
1992,"05","0500553",0.870000,0.600000,0.800000,43.400000,0.000000,0.000000,0.000000,0.000000,2,43.400000,43.400000,0.000000,0.0000,0.0000
1993,"05","0500553",0.870000,0.600000,0.800000,43.600000,0.000000,0.000000,0.000000,0.000000,2,43.600000,43.600000,0.000000,0.0000,0.0000
1994,"05","0500553",0.870000,0.600000,0.800000,43.700000,0.000000,0.000000,0.000000,0.000000,2,43.700000,43.700000,0.000000,0.0000,0.0000
1995,"05","0500553",0.870000,0.600000,0.800000,43.900000,0.000000,0.000000,0.000000,0.000000,2,43.900000,43.900000,0.000000,0.0000,0.0000
1996,"05","0500553",0.870000,0.600000,0.800000,44.000000,0.000000,0.000000,0.000000,0.000000,2,44.000000,44.000000,0.000000,0.0000,0.0000
1997,"05","0500553",0.870000,0.600000,0.800000,44.200000,0.000000,0.000000,0.000000,0.000000,2,44.200000,44.200000,0.000000,0.0000,0.0000
1998,"05","0500553",0.870000,0.600000,0.800000,44.200000,0.000000,0.000000,0.000000,0.000000,2,44.200000,44.200000,0.000000,0.0000,0.0000
1999,"05","0500553",0.870000,0.600000,0.800000,44.200000,0.000000,0.000000,0.000000,0.000000,2,44.200000,44.200000,0.000000,0.0000,0.0000
2000,"05","0500553",0.870000,0.600000,0.800000,44.200000,0.000000,0.000000,0.000000,0.000000,2,44.200000,44.200000,0.000000,0.0000,0.0000
2001,"05","0500553",0.870000,0.600000,0.800000,44.200000,0.000000,0.000000,0.000000,0.000000,2,44.200000,44.200000,0.000000,0.0000,0.0000
2002,"05","0500553",0.870000,0.600000,0.800000,42.600000,0.000000,0.000000,0.000000,0.000000,2,42.600000,42.600000,0.000000,0.0000,0.0000
2003,"05","0500553",0.870000,0.600000,0.800000,41.100000,0.000000,0.000000,0.000000,0.000000,2,41.100000,41.100000,0.000000,0.0000,0.0000
2004,"05","0500553",0.870000,0.600000,0.800000,39.500000,0.000000,0.000000,0.000000,0.000000,2,39.500000,39.500000,0.000000,0.0000,0.0000
2005,"05","0500553",0.870000,0.600000,0.800000,37.900000,0.000000,0.000000,0.000000,0.000000,2,37.900000,37.900000,0.000000,0.0000,0.0000
2006,"05","0500553",0.870000,0.600000,0.800000,37.900000,0.000000,0.000000,0.000000,0.000000,2,37.900000,37.900000,0.000000,0.0000,0.0000
2007,"05","0500553",0.870000,0.600000,0.800000,37.900000,0.000000,0.000000,0.000000,0.000000,2,37.900000,37.900000,0.000000,0.0000,0.0000
2008,"05","0500553",0.870000,0.600000,0.800000,37.900000,0.000000,0.000000,0.000000,0.000000,2,37.900000,37.900000,0.000000,0.0000,0.0000
2009,"05","0500553",0.870000,0.600000,0.800000,37.900000,0.000000,0.000000,0.000000,0.000000,2,37.900000,37.900000,0.000000,0.0000,0.0000
